"ï»¿""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Turks and Caicos Islands,TCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.306479464,2.335693939,1.718097263,1.909414871,1.330984891,1.146360475,1.693305996,1.90644509,1.795664917,1.725196702,1.496336428,1.144773061,0.835733333,,4.516638099,5.910713344,4.714640196,2.121808307,1.987384009,,,
Togo,TGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125005766,3.094053012,3.116404543,2.86491845,2.901057897,4.065504158,2.584511495,2.35626633,,,,,,,,1.722643093,1.637501906,1.571423399,,,1.802138786,,1.791169765,1.571312502,,,
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.868886117,2.610942786,2.665756876,2.510935892,2.652500191,2.422168118,2.408453799,2.292717206,2.203233436,2.102772093,1.887258269,1.635361453,1.467559369,1.489158863,1.416475084,1.35065094,1.141941198,1.100439553,1.084877779,1.345376535,1.567012089,1.860654217,1.51951232,1.596934157,1.471990002,1.516895529,
Tajikistan,TJK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401854714,3.436765842,1.942356458,1.0215265,1.296720852,2.064232813,1.716720836,1.390383067,1.203294962,1.154530788,2.09464064,2.248938615,2.172785147,,,,,,,,,,
Turkmenistan,TKM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.752293578,2.308742331,2.041758582,3.962246147,3.113969275,2.901874751,,,,,,,,,,,,,,,
Timor-Leste,TLS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708154506,1.6700611,3.693304536,4.239713775,3.414985591,4.462102689,2.826552463,1.825467498,2.346456693,,
Tonga,TON,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472834443,0.470801746,0.50793289,,,,,,0.139618086,0.207852194,0.192276432,0.262441967,0.474762122,0.531258894,0.532299402,0.551666695,1.311829553,,,,,
Tunisia,TUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.309308824,2.314935505,2.01558845,2.003524874,1.867822382,1.889108641,1.903400827,1.900092659,2.029759314,1.725986558,1.679589165,1.557918562,1.549265628,1.521427559,1.492337712,1.484170264,1.426415988,1.452079005,1.446751039,1.26161326,1.290082109,1.300334713,1.286337461,1.556664441,1.798800422,2.017013641,
Turkey,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.940618845,3.167286854,3.536353973,3.761206849,3.86877977,3.920545429,4.058494959,3.903403718,4.142942286,4.102527368,3.260537586,3.984859235,3.748994465,3.681562601,3.892134274,3.391964826,2.784808639,2.501341775,2.471944592,2.332127993,2.315960733,2.627974862,2.427558775,2.217670266,2.295598156,2.32164848,
Tuvalu,TUV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.784195249,2.540433925,2.154827355,2.715707746,2.058577479,1.124288337,1.744337537,1.926833306,1.565966193,1.832693769,1.48596109,1.372089675,1.435091545,1.615335978,1.196801343,1.115051695,0.994875888,0.983383142,1.03114228,0.773253642,0.710827869,0.76808984,0.913451608,0.922142884,0.856220236,0.871818364,
Uganda,UGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.454044058,4.592558491,3.68527062,3.131149252,2.236393259,2.281425364,2.636201869,2.422004018,2.499146942,2.261258239,3.091047191,2.82717515,2.498847375,2.36976822,2.462948148,2.660023896,2.310862864,2.404890536,2.196667111,2.053188103,2.192065201,1.727344792,3.235932184,3.62379401,2.07337173,1.880929356,
Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465357825,2.500479667,2.828505582,3.287577065,4.124671887,3.355004612,2.982168264,3.636149821,2.863999216,2.774899252,2.848390089,2.597120363,2.792602593,2.771646945,2.870002817,2.67294337,2.855109515,2.719919007,2.400084787,2.60877329,2.932510202,
Upper middle income,UMC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.449671894,2.527198264,3.224238321,2.196414426,2.024159528,1.923385909,1.88206244,1.872643678,1.825955212,1.762603075,1.773538258,1.865745847,1.79639977,1.884696194,1.896948592,1.87894675,1.788665143,1.785398523,1.776309458,1.752085751,1.757627763,1.955080885,1.822581914,1.788495001,1.841809962,1.855792501,
Uruguay,URY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.165103981,3.529126068,3.53109715,2.39713886,2.849516349,2.792398358,2.577706272,2.71463971,2.805941719,2.399717832,2.258134519,2.394459652,2.463495991,2.505810491,2.531175048,2.299939181,2.10487637,2.081556704,2.062824064,1.839228397,1.952681327,2.135718217,2.02673259,1.90904771,1.942897323,1.869956965,
United States,USA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.579960401,5.374710571,5.120242157,4.539876903,4.666263973,4.326936776,3.941262588,3.63847027,3.350744426,3.209897195,3.017625314,2.908401135,2.933426027,2.944350298,3.24955591,3.607278445,3.785578701,3.844238069,3.80819723,3.847053379,4.220041988,4.636802902,4.665603031,4.583986287,4.23665862,3.818089056,
Uzbekistan,UZB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.541364046,1.122900465,1.234188966,1.402495828,,1.639529093,1.151873084,0.834472053,0.59728938,0.538736107,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901784407,1.698354794,2.216884513,1.643862958,1.600788319,1.074193287,1.79528715,1.589587756,1.437367511,1.526570129,1.554883055,1.153559055,1.183063128,1.288301812,1.411439033,1.6338084,1.289345562,1.370437164,1.22033812,0.853924186,0.753524711,1.302331895,1.212341162,
Virgin Islands (U.S.),VIR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.136186756,7.28651281,7.910857255,5.59531723,3.374588404,2.258694628,2.649355218,,,,,,,,,1.970947468,1.851504436,1.780960852,1.938364584,2.304757337,2.156372927,2.265209922,2.305049337,1.982099234,2.156886368,2.176849795,
Vanuatu,VUT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.394867788,3.81797995,3.665835425,2.926960667,2.876117032,2.735062639,2.550369531,2.373657358,2.303952958,2.29850815,2.253375454,2.208910357,2.20258649,2.241563086,2.343656023,2.405978106,2.394387346,2.397212555,2.365794783,2.329341564,2.397126072,2.628205198,2.528367309,2.441010443,2.409533237,2.323127909,
Samoa,WSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.555914516,6.983398815,7.278897687,7.048215154,8.409754126,6.348263007,5.285390883,5.801907278,6.076097888,5.168688338,4.915392365,5.481014692,6.922231919,6.849923725,5.305267428,4.862083571,4.308466835,4.098115553,3.935923819,,,3.777469427,4.479835142,3.934631788,
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.930037816,4.44182202,3.90937717,3.15922633,2.817650495,2.434127503,2.601198839,2.060759352,1.730823283,1.588783799,1.355329419,1.283853629,1.472223733,1.533634481,1.599734718,1.468811665,1.355727761,1.383799894,1.290746292,1.177529677,1.145853825,1.213992133,1.115826307,1.102794935,1.134084845,1.12199618,
"Congo, Dem. Rep.",COD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.553652864,1.375000017,0.430434743,1.157768011,0.220184847,,,0.880422001,1.337030164,1.38093655,1.433959232,1.253531542,0.833195206,0.670099177,0.849832852,0.926104264,1.049915236,1.310330055,
Zambia,ZMB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.326184992,4.168086232,3.705664373,2.565561551,2.949624625,1.558576044,1.719939863,1.453025907,1.05176352,1.007661035,,1.648318463,,,,,1.64817193,1.683279755,1.625176502,1.059311221,1.669431583,1.380766398,1.363974692,1.288221839,1.284566734,1.406831396,
Zimbabwe,ZWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.208077342,4.94791254,4.815674262,3.818789549,3.895446685,3.61070599,3.758702885,3.754603238,3.706238357,5.381278469,,3.834929974,5.171931135,4.23467182,10.67467005,3.404572232,4.409536836,2.276196379,2.975809698,,,,1.039462765,1.807191538,2.549626168,2.638991846,
